Latitude,Longitude,Magnitude
-11.9609537112,-76.5410975721,12.6572875977
-11.9609816817,-76.5410473614,12.4330177307
-11.9610105194,-76.5409976393,11.7058830261
-11.9610402549,-76.5409483595,10.4945259094
-11.9610707515,-76.5408997440,10.3056373596
-11.9611020368,-76.5408517390,10.1155395508
-11.9611342551,-76.5408041286,11.1501579285
-11.9611672295,-76.5407571787,10.9453277588
-11.9612009742,-76.5407108624,10.0980529785
-11.9612356514,-76.5406649642,10.3885879517
-11.9612709738,-76.5406198664,11.0129623413
-11.9613070383,-76.5405754334,11.3344116211
-11.9613439607,-76.5405315268,14.9127311707
-11.9613816106,-76.5404883071,14.1228790283
-11.9614199812,-76.5404457794,11.7182388306
-11.9614590582,-76.5404039572,9.0800628662
-11.9614989129,-76.5403627678,11.7755584717
-11.9615393888,-76.5403223714,13.4832038879
-11.9615805664,-76.5402826843,13.1596908569
-11.9616225144,-76.5402436461,10.6714782715
-11.9616650361,-76.5402054392,12.8571205139
-11.9617081734,-76.5401680211,13.0501327515
-11.9617520957,-76.5401312493,15.0106277466
-11.9617965270,-76.5400953564,14.2482261658
-11.9618415640,-76.5400602598,11.6814155579
-11.9618872209,-76.5400259483,17.2409820557
-11.9619334855,-76.5399924331,22.0153121948
-11.9619803368,-76.5399597317,26.1503829956
-11.9620276635,-76.5399279192,20.2611846924
-11.9620755054,-76.5398969651,9.3959960938
-11.9621238951,-76.5398668479,12.6111602783
-11.9621729134,-76.5398375231,10.9709701538
-11.9622223242,-76.5398091316,10.9029121399
-11.9622721860,-76.5397816353,11.4612998962
-11.9623225617,-76.5397550008,11.4550552368
-11.9623734590,-76.5397292273,11.1233139038
-11.9624247903,-76.5397043622,10.5027503967
-11.9624764562,-76.5396804505,11.8135147095
-11.9625284658,-76.5396574834,11.9518356323
-11.9625809788,-76.5396353918,12.9974594116
-11.9626338072,-76.5396142574,12.7091751099
-11.9626870133,-76.5395940537,8.5255165100
-11.9627405439,-76.5395748018,8.2386703491
-11.9627944662,-76.5395564785,14.5149879456
-11.9628485165,-76.5395391703,10.4185028076
-11.9629030988,-76.5395227502,10.8267326355
-11.9629578115,-76.5395073414,13.2801856995
-11.9630128190,-76.5394928944,11.8637390137
-11.9630679872,-76.5394794435,11.3077468872
-11.9631235136,-76.5394669425,11.1577148438
-11.9631791903,-76.5394554394,10.4911880493
-11.9632349062,-76.5394449527,10.7051239014
-11.9632909166,-76.5394354331,11.9836807251
-11.9633471885,-76.5394268919,10.5810165405
-11.9634034921,-76.5394193651,11.4560165405
-11.9634599182,-76.5394128365,11.7505302429
-11.9635163753,-76.5394073158,11.7534866333
-11.9635729843,-76.5394027903,13.1855392456
-11.9636297767,-76.5393992629,15.0079574585
-11.9636865518,-76.5393967469,17.1586608887
-11.9637433598,-76.5393952382,18.9161682129
-11.9638000221,-76.5393947371,15.9201927185
-11.9638569132,-76.5393952425,10.3360061646
-11.9639136501,-76.5393967528,9.9235038757
-11.9639704147,-76.5393992714,9.1958351135
-11.9640270358,-76.5394027893,11.1763992310
-11.9640836948,-76.5394073187,11.3510627747
-11.9641401571,-76.5394128406,12.1586494446
-11.9641967345,-76.5394193886,12.1116790771
-11.9642529536,-76.5394269068,10.2949752808
-11.9643091139,-76.5394354318,11.5783691406
-11.9643652421,-76.5394449725,14.6051101685
-11.9644209441,-76.5394554583,11.2180099487
-11.9644767527,-76.5394669914,8.2832450867
-11.9645320688,-76.5394794478,15.1147155762
-11.9645874437,-76.5394929512,15.5127410889
-11.9646422963,-76.5395073606,15.8157882690
-11.9646971385,-76.5395228091,21.8535118103
-11.9647515720,-76.5395391871,19.5098724365
-11.9648057655,-76.5395565438,10.3192176819
-11.9648595736,-76.5395748310,14.0641822815
-11.9649131394,-76.5395940981,13.4178009033
-11.9649663189,-76.5396142937,10.9883270264
-11.9650191981,-76.5396354509,11.4149513245
-11.9650716145,-76.5396575037,10.9202651978
-11.9651236408,-76.5396804797,11.2144699097
-11.9651753315,-76.5397044048,11.0035820007
-11.9652265964,-76.5397292393,11.2297668457
-11.9652774798,-76.5397550061,11.0506858826
-11.9653279256,-76.5397816790,10.5057373047
-11.9653778503,-76.5398092127,9.6142578125
-11.9654271702,-76.5398375547,11.5295295715
-11.9654761536,-76.5398668604,12.2007446289
-11.9655246453,-76.5398970431,14.3620529175
-11.9655724731,-76.5399279921,15.0093765259
-11.9656198657,-76.5399598526,12.1492385864
-11.9656666843,-76.5399925357,13.4331016541
-11.9657128537,-76.5400259847,9.0818710327
-11.9657585628,-76.5400603378,6.5636672974
-11.9658035892,-76.5400954298,11.6726074219
-11.9658480482,-76.5401313485,12.2250022888
-11.9658918532,-76.5401680245,8.1167068481
-11.9659350362,-76.5402054839,11.2137756348
-11.9659776457,-76.5402437727,11.6131591797
-11.9660194577,-76.5402826872,11.4034957886
-11.9660607660,-76.5403225034,11.1379547119
-11.9661011735,-76.5403628359,10.8607139587
-11.9661410534,-76.5404040549,11.1846275330
-11.9661801405,-76.5404458926,10.8926391602
-11.9662184849,-76.5404883955,10.8906173706
-11.9662561567,-76.5405316454,11.0864944458
-11.9662930261,-76.5405754924,11.4985885620
-11.9663291933,-76.5406200580,11.0385932922
-11.9672193322,-76.5399868741,-1.5666007996
-11.9672654220,-76.5400478834,-1.0359230042
-11.9673103865,-76.5401095986,-1.0478687286
-11.9673544246,-76.5401722959,-1.0165519714
-11.9673972938,-76.5402356413,-1.1653881073
-11.9674391787,-76.5402999144,-1.5213203430
-11.9674797629,-76.5403646189,-0.9215126038
-11.9675193977,-76.5404303120,-1.5901412964
-11.9675577746,-76.5404964851,-1.2060546875
-11.9675951112,-76.5405635137,-1.0421924591
-11.9676312027,-76.5406310283,-1.4193572998
-11.9676662451,-76.5406994021,-1.7369918823
-11.9677000358,-76.5407682444,-3.0807075500
-11.9677326190,-76.5408376329,-3.5554122925
-11.9677640206,-76.5409076221,-2.9723777771
-11.9677942197,-76.5409781694,-3.5956630707
-11.9678231374,-76.5410490792,-6.1069927216
-11.9678509372,-76.5411207609,-3.7303714752
-11.9678774644,-76.5411928289,-0.8299045563
-11.9679027402,-76.5412653306,3.0614414215
-11.9679267969,-76.5413383625,5.2308769226
-11.9679495129,-76.5414115456,1.2058849335
-11.9679710509,-76.5414854007,5.0193977356
-11.9679912848,-76.5415595140,10.6650924683
-11.9680102295,-76.5416339238,16.7862052917
-11.9680278936,-76.5417086568,20.1466522217
-11.9680442818,-76.5417837380,15.4183311462
-11.9680593764,-76.5418590953,8.1531066895
-11.9680731920,-76.5419348100,6.5624656677
-11.9680856992,-76.5420107317,5.8039741516
-11.9680968932,-76.5420868243,5.2505187988
-11.9681067646,-76.5421629937,6.2285995483
-11.9681153322,-76.5422393796,4.4500617981
-11.9681225972,-76.5423160282,-4.2489147186
-11.9681285340,-76.5423926650,1.1618423462
-11.9681331605,-76.5424695218,3.0672950745
-11.9681364567,-76.5425462474,0.8872680664
-11.9681384378,-76.5426231079,3.8115310669
-11.9681390982,-76.5427002335,3.8210716248
-11.9681384361,-76.5427769844,9.7371215820
-11.9681364517,-76.5428538942,17.9448318481
-11.9681331423,-76.5429308190,16.9513702393
-11.9681285255,-76.5430074580,18.2783813477
-11.9681225652,-76.5430843438,20.7345848083
-11.9681153229,-76.5431607091,26.4921302795
-11.9681067522,-76.5432371084,24.4824943542
-11.9680968689,-76.5433133514,20.2462768555
-11.9680856686,-76.5433894664,20.4344635010
-11.9680731388,-76.5434654973,17.1898956299
-11.9680593745,-76.5435409164,18.1177864075
-11.9680442432,-76.5436164442,18.4432563782
-11.9680278671,-76.5436914587,18.4610824585
-11.9680102063,-76.5437661704,16.6157798767
-11.9679912368,-76.5438406679,19.3776664734
-11.9679709805,-76.5439148487,20.9319000244
-11.9679494282,-76.5439887370,19.2926406860
-11.9679267078,-76.5440619150,19.4030265808
-11.9679026315,-76.5441349911,17.5607681274
-11.9678774098,-76.5442073233,14.6961212158
-11.9678508881,-76.5442793688,11.2516708374
-11.9678231181,-76.5443509690,11.8123016357
-11.9677940870,-76.5444221481,8.2878570557
-11.9677638871,-76.5444926823,11.3758316040
-11.9677325343,-76.5445625512,9.3623008728
-11.9676999025,-76.5446320330,5.5387001038
-11.9676660906,-76.5447009057,2.4122085571
-11.9676311083,-76.5447691524,0.6685295105
-11.9675949611,-76.5448367622,2.1978797913
-11.9675577156,-76.5449036184,1.3757019043
-11.9675193125,-76.5449698324,1.2757377625
-11.9674797085,-76.5450354693,-0.7713890076
-11.9674390060,-76.5451003554,1.7946968079
-11.9673972596,-76.5451644128,1.4320983887
-11.9673543473,-76.5452278263,-1.5783786774
-11.9673103539,-76.5452904664,1.9738693237
-11.9672652005,-76.5453524380,-1.5934257507
-11.9672192006,-76.5454133195,-0.4887123108
-11.9671720802,-76.5454734835,4.3625831604
-11.9671238571,-76.5455328962,3.2758712769
-11.9670747048,-76.5455913439,2.3102455139
-11.9670244485,-76.5456490339,3.8145751953
-11.9669733994,-76.5457056132,3.9061317444
-11.9669212451,-76.5457614317,2.8283462524
-11.9668680276,-76.5458164301,0.8461780548
-11.9668141333,-76.5458702172,1.8588294983
-11.9667591229,-76.5459232337,1.1796474457
-11.9667033125,-76.5459751711,-2.5628509521
-11.9666465707,-76.5460261537,0.4027061462
-11.9665889409,-76.5460761401,0.8060226440
-11.9665304873,-76.5461250737,1.8917789459
-11.9664712864,-76.5461728964,-0.0203552246
-11.9664113012,-76.5462196425,1.4450531006
-11.9663504001,-76.5462654111,-0.2166328430
-11.9662887525,-76.5463100703,3.2626228333
-11.9662262196,-76.5463537177,2.4634513855
-11.9661632148,-76.5463960700,1.6794776917
-11.9660992165,-76.5464374769,1.5924186707
-11.9660346236,-76.5464776744,-1.8004646301
-11.9659694305,-76.5465166739,2.1945686340
-11.9659034833,-76.5465545657,-0.4005966187
-11.9658370207,-76.5465912137,-1.6497116089
-11.9657698530,-76.5466267246,2.1908874512
-11.9657021066,-76.5466610293,1.7996807098
-11.9656336940,-76.5466941689,3.3991203308
-11.9655648194,-76.5467260463,0.6033611298
-11.9654952002,-76.5467567885,-1.1345596313
-11.9654253776,-76.5467861589,-2.1351547241
-11.9653549086,-76.5468143497,0.4407081604
-11.9652839316,-76.5468412998,3.0050983429
-11.9652125726,-76.5468669623,-1.8149223328
-11.9651405917,-76.5468914195,-2.7629776001
-11.9650684194,-76.5469145263,-0.0441017151
-11.9649958027,-76.5469363687,4.8450317383
-11.9649228825,-76.5469569034,3.3674011230
-11.9648495828,-76.5469761537,5.2834014893
-11.9647760431,-76.5469940834,0.3407955170
-11.9647020846,-76.5470107346,3.6168746948
-11.9646279058,-76.5470260610,4.0761642456
-11.9645534109,-76.5470400825,4.4632682800
-11.9644786874,-76.5470527805,2.9938144684
-11.9644036596,-76.5470641657,-2.7900924683
-11.9643286753,-76.5470741880,-4.2040824890
-11.9642534748,-76.5470828876,-2.9313335419
-11.9641780230,-76.5470902638,0.1906166077
-11.9641026272,-76.5470962881,4.5120391846
-11.9640268719,-76.5471009910,7.1430931091
-11.9639512156,-76.5471043412,5.0415000916
-11.9638756654,-76.5471063478,8.1640739441
-11.9637998036,-76.5471070171,5.2694969177
-11.9637241385,-76.5471063428,7.8394584656
-11.9636483351,-76.5471043231,6.6621551514
-11.9635728683,-76.5471009736,0.1992797852
-11.9634972165,-76.5470962722,5.5787162781
-11.9634215674,-76.5470902216,4.6708946228
-11.9633463284,-76.5470828596,7.8583755493
-11.9632710781,-76.5470741486,3.6298599243
-11.9631960782,-76.5470641183,6.5190925598
-11.9631211729,-76.5470527470,7.3970489502
-11.9630463765,-76.5470400322,3.2178955078
-11.9629719760,-76.5470260243,2.5365028381
-11.9628976259,-76.5470106575,0.0216331482
-11.9628238692,-76.5469940470,4.0551338196
-11.9627502448,-76.5469760932,8.0586090088
-11.9626768322,-76.5469568086,10.5177154541
-11.9626037705,-76.5469362258,6.6993675232
-11.9625311593,-76.5469143758,7.0100936890
-11.9624589571,-76.5468912501,9.7787017822
-11.9623872688,-76.5468668852,10.3873252869
-11.9623158361,-76.5468411918,7.3485794067
-11.9622449654,-76.5468142775,7.5566444397
-11.9621743719,-76.5467860322,5.9606094360
-11.9621043516,-76.5467565701,-1.2719230652
-11.9620349385,-76.5467259111,0.0446052551
-11.9619661450,-76.5466940661,6.7626228333
-11.9618976888,-76.5466609000,6.4672241211
-11.9618298655,-76.5466265504,3.3862075806
-11.9617627655,-76.5465910688,2.1299285889
-11.9616962840,-76.5465544047,4.5663490295
-11.9616302562,-76.5465164595,6.3000679016
-11.9615650826,-76.5464774645,7.4353485107
-11.9615004618,-76.5464372414,-1.8261337280
-11.9614366032,-76.5463959181,3.8511505127
-11.9613734394,-76.5463534522,3.4088706970
-11.9613109788,-76.5463098470,6.4912796021
-11.9612494926,-76.5462652991,4.9174499512
-11.9611886338,-76.5462195599,-0.6300792694
-11.9611284643,-76.5461726649,1.1871643066
-11.9610692649,-76.5461248360,4.5220260620
-11.9610107490,-76.5460758411,2.5866050720
-11.9609531430,-76.5460258664,-0.6418266296
-11.9608964164,-76.5459748886,3.2180290222
-11.9608406745,-76.5459230070,5.9281883240
-11.9607856865,-76.5458700055,8.3518829346
-11.9607316787,-76.5458160970,2.6441993713
-11.9606786728,-76.5457613111,-4.7951316833
-11.9606265319,-76.5457055042,0.8255519867
-11.9605753236,-76.5456487427,-2.2375583649
-11.9605251874,-76.5455911841,1.1668987274
-11.9604759651,-76.5455326477,3.2452545166
-11.9604278533,-76.5454733668,1.8826141357
-11.9603806090,-76.5454130395,1.0561294556
-11.9603345193,-76.5453520286,1.9522762299
-11.9602894947,-76.5452902231,3.2704658508
-11.9602455029,-76.5452275782,-3.9822502136
-11.9602027071,-76.5451643314,-3.9742736816
-11.9601608487,-76.5451000976,2.7339305878
-11.9601202203,-76.5450353235,-2.9647636414
-11.9600806276,-76.5449697012,-2.9513721466
-11.9600422201,-76.5449034759,-1.3090934753
-11.9600048713,-76.5448364260,4.1607093811
-11.9599687283,-76.5447688125,-0.3507843018
-11.9599337995,-76.5447006600,-3.8661441803
-11.9599000257,-76.5446318581,-3.3439235687
-11.9598673869,-76.5445623559,2.2385692596
-11.9598359414,-76.5444922678,3.4467391968
-11.9598057956,-76.5444218451,3.4331893921
-11.9597768007,-76.5443507436,3.8584289551
-11.9597490538,-76.5442791957,3.2504463196
-11.9597225685,-76.5442072439,-2.7323207855
-11.9596972383,-76.5441345881,1.4945697784
-11.9596732088,-76.5440616372,8.3424644470
-11.9596504769,-76.5439884041,2.6407909393
-11.9596289873,-76.5439147193,2.8622341156
-11.9596086972,-76.5438404033,0.4186840057
-11.9595897555,-76.5437660030,-0.8907947540
-11.9595720630,-76.5436911415,5.0951690674
-11.9595556844,-76.5436160906,4.4089508057
-11.9595405892,-76.5435407196,0.2743434906
-11.9595267957,-76.5434651154,3.5411224365
-11.9595143133,-76.5433893468,2.2348327637
-11.9595031227,-76.5433132938,-0.0607757568
-11.9594932253,-76.5432369269,2.0979804993
-11.9594846516,-76.5431604732,4.7309494019
-11.9594773985,-76.5430839357,2.1655292511
-11.9594714632,-76.5430073149,3.8176040649
-11.9594668435,-76.5429305691,2.6602363586
-11.9594635361,-76.5428535704,5.1563224792
-11.9594615598,-76.5427768021,2.4234428406
-11.9594609007,-76.5426997885,-0.5023746490
-11.9594615645,-76.5426229239,2.8265285492
-11.9594635444,-76.5425461882,-0.6433410645
-11.9594668576,-76.5424691541,0.8593750000
-11.9594714756,-76.5423925097,3.2469062805
-11.9594774200,-76.5423158179,1.6430091858
-11.9594846811,-76.5422392411,-0.0083007812
-11.9594932507,-76.5421628631,3.4787216187
-11.9595031370,-76.5420866038,-1.7969169617
-11.9595143373,-76.5420104971,0.9817314148
-11.9595268366,-76.5419346467,3.1306915283
-11.9595406325,-76.5418590545,-0.5467605591
-11.9595557603,-76.5417835462,1.2860393524
-11.9595721157,-76.5417086273,-0.0187397003
-11.9595897895,-76.5416338579,-1.4332160950
-11.9596087579,-76.5415593660,0.6990318298
-11.9596290155,-76.5414851808,1.1615295410
-11.9596505200,-76.5414114518,-0.5064182281
-11.9596733445,-76.5413379389,0.6293754578
-11.9596973649,-76.5412650374,1.2190093994
-11.9597226317,-76.5411925794,-0.3743782043
-11.9597491060,-76.5411206677,-0.8378562927
-11.9597768992,-76.5410490091,0.2656459808
-11.9598058781,-76.5409779584,-2.5707893372
-11.9598361050,-76.5409073589,-1.2128257751
-11.9598675289,-76.5408373343,-2.0974025726
-11.9599000489,-76.5407680927,-0.3798389435
-11.9599338472,-76.5406992445,-0.4091358185
-11.9599688928,-76.5406308732,2.0230236053
-11.9600049460,-76.5405634368,8.1875228882
-11.9600422397,-76.5404964894,7.6808509827
-11.9600806900,-76.5404301932,5.0040168762
-11.9601203370,-76.5403644871,-0.3212471008
-11.9601609990,-76.5402996667,-2.1136360168
-11.9602027129,-76.5402356599,-1.9389762878
-11.9602456704,-76.5401721795,-0.7986698151
-11.9602896362,-76.5401095797,-1.6350288391
-11.9603346288,-76.5400478249,-1.9697360992
-11.9603808650,-76.5399866273,4.9841194153
-11.9604279614,-76.5399264973,2.7674560547
-11.9604760471,-76.5398672531,11.2268943787
-11.9605252768,-76.5398087108,19.4701004028
-11.9605754767,-76.5397510847,17.6307983398
-11.9606266370,-76.5396943812,12.3572311401
-11.9606787399,-76.5396386183,2.7020740509
-11.9607318792,-76.5395836990,3.7364501953
-11.9607858471,-76.5395298371,0.2856922150
-11.9608407501,-76.5394769210,0.0735054016
-11.9608966807,-76.5394248699,-0.9876613617
-11.9609533764,-76.5393739274,0.0542755127
-11.9610108925,-76.5393240365,1.0052070618
-11.9610694555,-76.5392750073,4.8331909180
-11.9611286972,-76.5392271502,4.3371543884
-11.9611887463,-76.5391803544,-1.4796981812
-11.9612496220,-76.5391346059,-3.3724060059
-11.9613113079,-76.5390899187,4.5898704529
-11.9613737762,-76.5390463170,5.0504493713
-11.9614368785,-76.5390039004,-3.4855194092
-11.9615006675,-76.5389626280,1.8471717834
-11.9615651870,-76.5389224714,-1.0013542175
-11.9616305446,-76.5388833713,-0.5395107269
-11.9616964255,-76.5388455158,-2.1287384033
-11.9617629078,-76.5388088541,-0.8942890167
-11.9618300751,-76.5387733412,-0.9264831543
-11.9618979382,-76.5387389765,-0.3124885559
-11.9619663798,-76.5387058227,-0.2542114258
